home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
2.5555555555555554,1.4444444444444444,1.5555555555555556,1.5555555555555556,0.5555555555555556,0.4444444444444444,2.0,1.3333333333333333,1,0.75,0.7,1,2,2,italy,2020-12-05,Inter,Bologna
1.875,0.875,1.7777777777777777,2.4444444444444446,0.375,0.1111111111111111,1.75,0.6666666666666666,1,0.5,0.3333333333333333,6,3,2,italy,2020-12-05,Juventus,Torino
1.4444444444444444,1.8888888888888888,1.5555555555555556,1.7777777777777777,0.2222222222222222,0.4444444444444444,1.1111111111111112,1.5555555555555556,1,0.5,0.5,3,1,0,italy,2020-12-05,Spezia,Lazio
1.0,0.7777777777777778,1.7777777777777777,2.111111111111111,0.3333333333333333,0.3333333333333333,1.4444444444444444,1.2222222222222223,1,0.46153846153846156,0.5,2,0,1,italy,2020-12-06,Verona,Cagliari
1.1111111111111112,1.8888888888888888,1.3333333333333333,2.3333333333333335,0.2222222222222222,0.3333333333333333,1.0,1.1111111111111112,1,0.0,0.5714285714285714,4,4,1,italy,2020-12-06,Parma,Benevento
2.111111111111111,1.3333333333333333,2.2222222222222223,1.3333333333333333,0.5555555555555556,0.5555555555555556,2.0,2.0,1,0.3333333333333333,0.25,8,3,1,italy,2020-12-06,Roma,Sassuolo
0.6666666666666666,2.2222222222222223,2.5,0.875,0.0,0.75,0.2222222222222222,2.25,1,0.2,0.5,6,3,0,italy,2020-12-06,Crotone,Napoli
1.5555555555555556,1.6666666666666667,2.3333333333333335,0.8888888888888888,0.3333333333333333,0.7777777777777778,1.2222222222222223,2.5555555555555554,1,0.42857142857142855,0.6,2,1,0,italy,2020-12-06,Sampdoria,Milan
1.1111111111111112,1.6666666666666667,0.8888888888888888,2.0,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.5555555555555556,1,0.47058823529411764,0.75,2,2,1,italy,2020-12-07,Fiorentina,Genoa
2.0,1.2,1.2,2.1,0.5,0.3,1.9,1.1,1,0.4,0.3888888888888889,5,4,2,italy,2020-12-11,Sassuolo,Benevento
0.6,2.4,1.4,1.9,0.0,0.2,0.2,1.0,1,0.875,0.5,3,3,2,italy,2020-12-12,Crotone,Spezia
1.6,1.7,1.1111111111111112,0.8888888888888888,0.5,0.3333333333333333,1.7,1.4444444444444444,1,0.5555555555555556,0.75,5,3,0,italy,2020-12-12,Lazio,Verona
1.7,2.4,1.1111111111111112,1.3333333333333333,0.1,0.3333333333333333,0.6,1.1111111111111112,1,0.7142857142857143,0.5,3,3,0,italy,2020-12-12,Torino,Udinese
2.6666666666666665,0.7777777777777778,1.5,1.7,0.7777777777777778,0.3,2.3333333333333335,1.1,1,0.5714285714285714,0.6,3,4,2,italy,2020-12-13,Napoli,Sampdoria
2.3,0.9,1.0,1.7,0.8,0.2,2.6,1.0,1,0.5882352941176471,0.5,3,3,1,italy,2020-12-13,Milan,Parma
1.5,1.7,1.9,1.2,0.4,0.5,1.2,1.9,1,0.2,0.5714285714285714,4,2,0,italy,2020-12-13,Bologna,Roma
0.9,1.9,1.8888888888888888,0.8888888888888888,0.1,0.4444444444444444,0.6,1.8888888888888888,1,0.6666666666666666,0.5625,3,3,0,italy,2020-12-13,Genoa,Juventus
1.7777777777777777,2.111111111111111,2.6,1.4,0.3333333333333333,0.6,1.2222222222222223,2.1,1,0.25,0.5238095238095238,2,1,0,italy,2020-12-13,Cagliari,Inter
2.0,1.7777777777777777,1.1,1.6,0.4444444444444444,0.2,1.5555555555555556,0.9,1,0.6666666666666666,0.5,1,2,2,italy,2020-12-13,Atalanta,Fiorentina
1.3,1.4,1.0,2.3,0.4,0.1,1.3,0.5,1,0.6666666666666666,0.4,1,4,1,italy,2020-12-15,Udinese,Crotone
0.9,2.0,1.6,1.5,0.2,0.5,0.8,1.7,1,0.75,0.3333333333333333,5,2,1,italy,2020-12-15,Benevento,Lazio
1.2,0.9,1.6,1.6,0.4,0.3,1.6,1.1,1,0.8571428571428571,0.42857142857142855,5,4,0,italy,2020-12-16,Verona,Sampdoria
1.1,1.5,1.7,2.2,0.2,0.3,1.1,1.1,1,0.2727272727272727,0.6666666666666666,1,1,1,italy,2020-12-16,Parma,Cagliari
2.0,0.7777777777777778,2.1,1.6,0.5555555555555556,0.5,2.111111111111111,1.7,1,0.5833333333333334,0.5,3,2,1,italy,2020-12-16,Juventus,Atalanta
0.8,1.5,2.0,1.1,0.2,0.6,0.9,2.1,1,0.5384615384615384,0.5384615384615384,4,4,1,italy,2020-12-16,Fiorentina,Sassuolo
0.6,2.1,2.3,1.1,0.0,0.7,0.3,2.4,1,0.5714285714285714,0.4444444444444444,2,3,1,italy,2020-12-16,Genoa,Milan
2.4,1.3,2.2222222222222223,0.8888888888888888,0.6,0.7777777777777778,2.1,2.3333333333333335,1,0.5,0.5,5,6,2,italy,2020-12-16,Inter,Napoli
1.3,2.3,1.2,2.1,0.1,0.3,0.7,0.9,1,0.625,0.6,6,1,1,italy,2020-12-16,Spezia,Bologna
2.4,1.3,1.7,2.3,0.6,0.1,2.1,0.6,1,0.7272727272727273,0.6153846153846154,4,6,2,italy,2020-12-17,Roma,Torino
0.8,1.6,1.2,1.1,0.1,0.3,0.7,1.3,1,0.16666666666666666,0.5,2,2,1,italy,2020-12-19,Fiorentina,Verona
1.6,1.6,0.9,1.9,0.3,0.1,1.1,0.6,1,0.5714285714285714,0.5,2,2,2,italy,2020-12-19,Sampdoria,Crotone
1.1,1.3,1.9,0.8,0.2,0.5,1.2,2.0,1,0.5,0.5384615384615384,0,1,0,italy,2020-12-19,Parma,Juventus
1.5,1.6,2.0,0.9,0.4,0.7,1.5,2.1,1,0.2,0.75,4,3,2,italy,2020-12-20,Lazio,Napoli
1.8,2.5,1.4,2.1,0.1,0.3,0.6,1.0,1,0.35714285714285715,0.6,1,3,1,italy,2020-12-20,Torino,Bologna
0.8,1.6,0.8,2.1,0.2,0.0,0.9,0.4,1,0.2727272727272727,0.2857142857142857,1,3,2,italy,2020-12-20,Benevento,Genoa
1.5,1.7,1.3,1.2,0.3,0.4,1.2,1.4,1,0.375,0.4166666666666667,2,1,1,italy,2020-12-20,Cagliari,Udinese
2.1,1.0,1.4,2.1,0.6,0.1,2.1,0.8,1,0.36363636363636365,0.125,1,2,2,italy,2020-12-20,Inter,Spezia
1.7,1.1,2.3,1.3,0.5,0.6,1.9,2.2,1,0.29411764705882354,0.4166666666666667,1,3,0,italy,2020-12-20,Sassuolo,Milan
1.8,1.5,2.5,1.2,0.4,0.7,1.5,2.3,1,0.8,0.6666666666666666,2,3,2,italy,2020-12-20,Atalanta,Roma
0.9,1.8,1.0,1.7,0.1,0.1,0.6,0.9,1,0.5454545454545454,0.4666666666666667,4,6,2,italy,2020-12-22,Crotone,Parma
2.2,0.7,0.8,1.5,0.6,0.1,2.2,0.8,1,0.2727272727272727,0.6,4,4,0,italy,2020-12-22,Juventus,Fiorentina
1.3,1.1,2.2,0.9,0.3,0.7,1.4,2.4,1,0.3333333333333333,0.5,4,2,0,italy,2020-12-23,Verona,Inter
