match_idx,date,home_team,away_team,total_goals,over_2_5,btts,outcome,home_avg_gf_l10,home_avg_ga_l10,home_avg_gf_l5,home_avg_ga_l5,away_avg_gf_l10,away_avg_ga_l10,away_avg_gf_l5,away_avg_ga_l5,home_odds,draw_odds,away_odds,home_prob,draw_prob,away_prob,expected_goals,combined_attacking,odds_competitiveness
133,2021-01-26,Boavista,Sp Lisbon,2,0,0,A,1.0,1.4,0.8,1.8,2.3,0.6,1.6,0.4,6.566666666666666,4.058333333333333,1.5233333333333334,0.1443253040565735,0.2335284180627924,0.622146277880634,2.4000000000000004,0.8087394061913383,5.043333333333333
134,2021-01-30,Portimonense,Boavista,3,1,1,A,0.9,1.3,1.2,1.4,0.8,1.4,0.6,2.0,2.24,3.106666666666667,3.391666666666666,0.4199083057102145,0.3027665036880516,0.2773251906017338,1.7999999999999998,0.7412688662688662,1.151666666666666
135,2021-01-30,Tondela,Farense,2,0,0,H,0.9,1.7,0.8,1.4,1.0,1.1,0.8,1.2,2.6466666666666665,3.1133333333333333,2.75,0.3555515975481682,0.3022569255388068,0.3421914769130249,1.6,0.7414701167849782,0.1033333333333335
136,2021-01-30,Nacional,Famalicao,3,1,1,H,0.7,1.4,0.8,1.4,0.7,1.4,0.6,1.6,2.865,2.9800000000000004,2.676666666666667,0.3298402653674889,0.3171115302945824,0.3530482043379286,1.4,0.7226391433520458,0.18833333333333302
137,2021-01-31,Guimaraes,Maritimo,1,0,0,H,1.7,1.2,2.4,1.2,0.9,1.2,1.0,1.2,1.7583333333333335,3.638333333333333,4.676666666666667,0.5378484107278908,0.2599313208052793,0.2022202684668299,3.4,0.782547891620191,2.918333333333333
138,2021-02-01,Santa Clara,Belenenses,2,0,0,H,1.0,1.5,1.0,1.2,0.6,0.8,0.6,1.0,2.2266666666666666,3.013333333333333,3.6166666666666663,0.4246994577162423,0.3138265904363383,0.2614739518474192,1.6,0.7255994922597202,1.3899999999999997
139,2021-02-01,Porto,Rio Ave,2,0,0,H,2.4,1.1,2.4,0.8,0.8,1.3,1.2,1.6,1.34,5.075,8.768333333333333,0.7057850046848216,0.1863550554241696,0.1078599398910087,3.5999999999999996,0.860315415887678,7.428333333333333
140,2021-02-01,Moreirense,Sp Braga,4,1,0,A,0.8,1.3,1.2,1.4,1.6,1.0,1.4,1.2,5.7,4.058333333333333,1.55,0.1644213071368671,0.2309325956501378,0.6046460972129951,2.5999999999999996,0.8205998868138087,4.15
141,2021-02-01,Sp Lisbon,Benfica,1,0,0,H,2.2,0.5,1.8,0.4,1.5,1.2,1.4,0.8,2.5766666666666667,3.411666666666666,2.6750000000000003,0.3678510723986211,0.2778201064622708,0.3543288211391079,3.2,0.7619300939415555,0.0983333333333336
142,2021-02-02,Gil Vicente,Pacos Ferreira,3,1,1,A,0.7,1.2,0.4,1.0,1.8,0.6,2.0,0.2,3.115,2.998333333333333,2.475,0.3032603798412838,0.3150603946211004,0.3816792255376158,2.4,0.7250676913598262,0.6400000000000001
143,2021-02-04,Famalicao,Moreirense,2,0,0,A,0.8,1.5,0.8,1.8,0.8,1.5,1.0,2.2,2.08,3.1566666666666663,3.861666666666667,0.4550521240441713,0.2998442718094645,0.2451036041463641,1.8,0.7397247767338402,1.7816666666666667
144,2021-02-04,Sp Braga,Portimonense,3,1,1,H,1.9,1.0,1.4,1.0,0.9,1.3,1.2,1.4,1.415,4.641666666666667,7.331666666666667,0.6676254634019223,0.2035238845343741,0.1288506520637035,2.5999999999999996,0.843108416063079,5.916666666666667
145,2021-02-04,Farense,Santa Clara,2,0,1,D,1.0,1.2,0.8,1.4,1.0,1.4,1.4,1.0,2.7216666666666662,2.918333333333333,2.873333333333333,0.3472432359310783,0.3238424924474306,0.3289142716214911,2.2,0.7154497650687744,0.15166666666666684
146,2021-02-04,Belenenses,Porto,0,0,0,D,0.5,0.9,0.4,1.0,2.4,0.8,2.2,0.4,8.493333333333334,4.6000000000000005,1.3783333333333332,0.111007402438844,0.2049614937783875,0.6840311037827685,2.6,0.8432533091368815,7.115000000000001
147,2021-02-05,Rio Ave,Nacional,0,0,0,D,0.6,1.5,1.0,1.4,0.9,1.5,0.8,1.6,1.8716666666666668,3.17,4.773333333333333,0.5044034258477161,0.2978154822434202,0.1977810919088635,1.8,0.7437803767840531,2.9016666666666664
148,2021-02-05,Benfica,Guimaraes,0,0,0,D,1.5,1.0,1.0,0.8,1.8,1.1,1.8,1.2,1.4533333333333331,4.4816666666666665,6.721666666666667,0.6491397477637357,0.2105057121792404,0.1403545400570239,2.8,0.836846020332259,5.2683333333333335
149,2021-02-05,Maritimo,Sp Lisbon,2,0,0,A,0.9,1.3,0.4,1.2,1.9,0.5,1.6,0.2,7.31,4.011666666666666,1.4800000000000002,0.1288431581684709,0.2347761079048249,0.6363807339267041,2.0,0.8124745812844307,5.829999999999999
150,2021-02-05,Pacos Ferreira,Tondela,3,1,1,H,1.7,0.5,2.2,0.2,1.1,1.3,1.2,1.0,1.71,3.643333333333333,5.046666666666667,0.5530398607309087,0.2595694863265839,0.1873906529425074,3.4000000000000004,0.7829459160892103,3.336666666666667
151,2021-02-05,Boavista,Gil Vicente,3,1,1,A,0.7,1.5,0.8,1.4,0.7,1.2,0.4,1.4,2.3433333333333333,2.875,3.5133333333333336,0.4028918958266901,0.3283860901636674,0.2687220140096424,1.2000000000000002,0.7113725130303579,1.1700000000000004
152,2021-02-07,Sp Braga,Porto,4,1,1,D,1.8,0.9,1.8,0.8,2.1,0.7,1.6,0.4,2.958333333333333,3.418333333333333,2.3316666666666666,0.3190612045969915,0.276125615875017,0.4048131795279914,3.4000000000000004,0.7669059388496815,0.6266666666666665
153,2021-02-08,Maritimo,Santa Clara,3,1,1,A,0.8,1.3,0.4,1.6,1.1,1.3,1.4,1.0,2.555,3.1366666666666667,2.8766666666666665,0.3699949290361205,0.3013826919300599,0.3286223790338197,1.7999999999999998,0.7390139979546161,0.3216666666666663
154,2021-02-08,Benfica,Famalicao,2,0,0,H,1.3,0.7,0.8,0.6,0.6,1.6,0.8,2.0,1.2516666666666667,5.938333333333333,11.008333333333333,0.7550137580361083,0.1591398631167885,0.0858463788471033,1.6,0.8897750261826018,9.756666666666666
155,2021-02-08,Farense,Moreirense,3,1,1,A,1.0,1.2,0.8,1.4,0.9,1.3,1.4,1.6,2.4133333333333336,3.1500000000000004,3.063333333333333,0.3915502813131342,0.299981379545724,0.3084683391411417,2.2,0.7408064254324,0.6499999999999995
156,2021-02-08,Belenenses,Guimaraes,2,0,1,D,0.5,0.9,0.4,1.0,1.6,1.0,1.4,0.6,3.213333333333333,3.2016666666666667,2.293333333333333,0.2937024273126226,0.2947726599993421,0.4115249126880351,1.7999999999999998,0.7472498311299818,0.9199999999999999
157,2021-02-09,Gil Vicente,Sp Lisbon,3,1,1,A,0.8,1.1,0.8,1.6,1.7,0.5,1.6,0.2,6.503333333333333,3.8,1.5650000000000002,0.1456263725679453,0.2492254849825098,0.6051481424495447,2.4000000000000004,0.792744934603865,4.938333333333333
158,2021-02-09,Pacos Ferreira,Portimonense,0,0,0,D,1.7,0.6,2.2,0.4,0.9,1.2,1.0,1.8,2.083333333333333,3.203333333333333,3.811666666666667,0.4551802738445938,0.2960329564546006,0.2487867697008055,3.2,0.7423524267599476,1.728333333333334
159,2021-02-09,Rio Ave,Tondela,3,1,1,H,0.6,1.5,1.0,1.0,1.0,1.5,1.2,1.4,1.8416666666666668,3.436666666666666,4.47,0.5133751017878645,0.2751112936351069,0.2115136045770284,2.2,0.766700071871805,2.628333333333333
160,2021-02-09,Boavista,Nacional,1,0,0,A,0.7,1.4,1.0,1.8,0.7,1.4,0.8,1.2,2.308333333333333,3.16,3.2533333333333334,0.4098337274064966,0.2993774854736274,0.2907887871198759,1.8,0.7405900455702197,0.9450000000000003
161,2021-02-12,Famalicao,Belenenses,0,0,0,D,0.6,1.6,0.6,1.6,0.6,1.0,0.6,0.8,2.4683333333333333,2.975,3.1733333333333333,0.3835049885190208,0.3181909736676021,0.298304037813377,1.2,0.7202577182122005,0.7050000000000001
162,2021-02-13,Nacional,Farense,5,1,1,A,0.8,1.3,1.0,1.0,0.8,1.3,1.0,1.4,2.598333333333333,3.0283333333333338,2.93,0.3643238240858988,0.3125926481837733,0.3230835277303278,2.0,0.7261590194116733,0.331666666666667
163,2021-02-13,Guimaraes,Rio Ave,4,1,1,A,1.7,0.7,1.2,0.4,0.8,1.4,0.8,1.2,2.2133333333333334,3.333333333333333,3.273333333333333,0.4273191856741026,0.2837399392876041,0.2889408750382933,2.0,0.7573062105857238,1.0599999999999996
164,2021-02-13,Porto,Boavista,4,1,1,D,2.2,0.9,1.2,0.6,0.7,1.5,0.8,1.8,1.225,6.205000000000001,13.483333333333334,0.7762321809975743,0.1532448705434372,0.0705229484589885,2.0,0.8904921672006255,12.258333333333335
165,2021-02-14,Portimonense,Gil Vicente,5,1,1,H,0.8,1.2,1.0,1.2,0.7,1.3,0.8,1.4,2.513333333333333,2.97,3.091666666666667,0.3760560332715753,0.3182337251254407,0.305710241602984,1.8,0.7213281188557701,0.5783333333333336
166,2021-02-14,Santa Clara,Sp Braga,1,0,0,A,1.3,1.3,1.6,1.0,1.9,1.1,1.8,1.0,4.646666666666667,3.518333333333333,1.79,0.2033924123400443,0.2686205805798407,0.527987007080115,3.4000000000000004,0.7738672523103804,2.8566666666666674
167,2021-02-14,Moreirense,Benfica,2,0,1,D,1.1,1.3,1.4,1.4,1.3,0.6,0.8,0.6,8.301666666666668,4.86,1.3650000000000002,0.1137660446796552,0.194330819118437,0.6919031362019078,2.2,0.8530584720104895,6.936666666666667
168,2021-02-15,Sp Lisbon,Pacos Ferreira,2,0,0,H,1.7,0.5,1.6,0.4,1.6,0.6,1.8,0.4,1.47,4.2700000000000005,6.978333333333334,0.6431222553482939,0.2214027436444946,0.1354750010072116,3.4000000000000004,0.8235728014635517,5.508333333333335
169,2021-02-16,Tondela,Maritimo,3,1,1,H,1.1,1.5,1.4,1.4,0.8,1.3,0.4,1.6,2.553333333333333,3.045,2.978333333333333,0.3709424658100775,0.3110475411171531,0.3180099930727693,1.7999999999999998,0.727403162673267,0.42500000000000027
170,2021-02-17,Guimaraes,Farense,4,1,1,D,1.6,1.0,0.8,0.8,1.1,1.4,1.0,1.6,1.93,3.26,4.291666666666667,0.4897799388890931,0.2899617429619477,0.2202583181489591,1.8,0.7511444237637709,2.3616666666666672
171,2021-02-19,Boavista,Moreirense,1,0,0,H,0.9,1.7,1.0,1.6,1.1,1.3,1.4,1.6,2.248333333333333,2.9966666666666666,3.595,0.420931448912209,0.3158156421482592,0.2632529089395317,2.4,0.7229380234264087,1.3466666666666671
172,2021-02-20,Sp Lisbon,Portimonense,2,0,0,H,1.7,0.3,1.8,0.2,1.2,1.2,1.6,1.4,1.4216666666666666,4.5,7.631666666666667,0.665685383819451,0.2103072712585154,0.1240073449220335,3.4000000000000004,0.834432742165864,6.21
173,2021-02-20,Belenenses,Nacional,3,1,1,H,0.4,0.9,0.6,0.6,0.9,1.3,1.2,1.0,2.1783333333333337,2.9633333333333334,3.825,0.433915810224267,0.3189696085281873,0.2471145812475456,1.7999999999999998,0.7205044731486066,1.6466666666666665
174,2021-02-20,Gil Vicente,Santa Clara,1,0,0,H,0.7,1.6,1.0,2.0,1.0,1.3,1.4,0.8,2.5783333333333336,3.061666666666667,2.9166666666666665,0.366819837744623,0.30891142568913,0.3242687365662468,2.4,0.7307045895281189,0.33833333333333293
175,2021-02-21,Rio Ave,Famalicao,1,0,0,A,1.1,1.5,1.2,1.2,0.4,1.4,0.2,1.4,1.9716666666666665,3.333333333333333,3.97,0.4788947543332236,0.2832662471881017,0.2378389984786748,1.4,0.7590742913354811,1.9983333333333337
176,2021-02-21,Pacos Ferreira,Guimaraes,3,1,1,H,1.5,0.6,1.4,0.8,1.7,1.2,1.0,1.2,2.4966666666666666,2.991666666666667,3.083333333333333,0.3781761903026548,0.3156033053333575,0.3062205043639875,2.4,0.7248583697181828,0.5866666666666664
177,2021-02-21,Sp Braga,Tondela,6,1,1,H,1.9,0.9,2.0,0.6,1.0,1.2,1.2,1.4,1.346666666666667,4.851666666666668,8.943333333333333,0.7002087389943144,0.1943554315037464,0.1054358295019392,3.2,0.8543893897403156,7.596666666666667
178,2021-02-21,Farense,Benfica,0,0,0,D,1.1,1.5,1.4,1.8,1.2,0.6,0.8,0.6,6.571666666666666,4.433333333333334,1.475,0.1441400290900674,0.2136632085346376,0.642196762375295,2.2,0.8301345013905784,5.096666666666666
179,2021-02-22,Maritimo,Porto,3,1,1,A,0.8,1.3,0.4,2.0,2.0,0.8,1.4,0.8,8.658333333333333,4.948333333333333,1.346666666666667,0.1089419220764028,0.1906208437813784,0.7004372341422186,1.7999999999999998,0.8580699263381583,7.3116666666666665
180,2021-02-26,Guimaraes,Boavista,3,1,1,H,1.4,1.4,1.0,1.6,0.9,1.6,1.2,1.2,2.0216666666666665,3.308333333333333,3.815,0.467069530131855,0.2854183073299446,0.2475121625382002,2.2,0.7567645828988925,1.7933333333333334
181,2021-02-27,Porto,Sp Lisbon,0,0,0,D,2.0,0.9,1.6,1.0,1.8,0.3,1.8,0.2,2.15,3.3216666666666668,3.458333333333333,0.4407320747357376,0.2852706354285507,0.2739972898357116,3.4000000000000004,0.7542729055757915,1.3083333333333331
182,2021-02-27,Famalicao,Farense,0,0,0,D,0.5,1.4,0.4,1.2,1.1,1.4,1.4,1.4,2.391666666666667,3.2183333333333333,3.03,0.3948718462093772,0.2934443807925719,0.3116837729980508,1.7999999999999998,0.7481514701992846,0.6383333333333328
183,2021-02-27,Santa Clara,Pacos Ferreira,3,1,0,H,1.0,1.0,1.0,0.8,1.6,0.6,1.2,1.0,2.725,2.9683333333333337,2.825,0.3469059894473202,0.318467879138893,0.3346261314137868,2.2,0.7209547779491758,0.10000000000000009
184,2021-02-28,Portimonense,Maritimo,0,0,0,D,1.2,1.4,1.2,1.4,0.8,1.5,0.6,1.8,1.998333333333333,3.095,4.251666666666667,0.4726619844210952,0.3051813243515848,0.2221566912273198,1.7999999999999998,0.735618895793535,2.253333333333334
185,2021-02-28,Tondela,Gil Vicente,1,0,0,H,1.2,1.6,1.6,1.8,0.8,1.4,1.2,1.8,2.766666666666666,2.931666666666667,2.8183333333333334,0.3418352694240479,0.3225961041750536,0.3355686264008985,2.8,0.7162654164855757,0.051666666666667194
186,2021-02-28,Nacional,Sp Braga,3,1,1,A,1.0,1.3,1.2,1.2,2.0,1.1,2.6,1.0,5.976666666666667,3.8,1.5883333333333336,0.157836723646554,0.2482467065774309,0.5939165697760151,3.8,0.7969081112335542,4.388333333333333
187,2021-03-01,Benfica,Rio Ave,2,0,0,H,1.0,0.6,0.6,0.4,1.1,1.3,1.0,1.0,1.4433333333333334,4.408333333333333,7.27,0.6553324769368208,0.2145625425433976,0.1301049805197815,1.6,0.8303922284944614,5.826666666666666
188,2021-03-01,Moreirense,Belenenses,4,1,1,D,1.1,1.4,1.0,1.4,0.6,0.9,0.6,0.8,2.6733333333333333,2.908333333333333,2.936666666666667,0.353415974725279,0.3248591538448983,0.3217248714298226,1.6,0.7145869718439429,0.26333333333333364
189,2021-03-05,Pacos Ferreira,Nacional,3,1,1,H,1.5,0.8,0.8,1.4,0.9,1.5,1.0,1.4,1.7366666666666664,3.4683333333333333,5.14,0.5438939555756087,0.272339020523683,0.1837670239007082,1.8,0.7703682681464111,3.4033333333333333
190,2021-03-05,Sp Lisbon,Santa Clara,3,1,1,H,1.6,0.2,1.6,0.2,1.3,0.9,1.2,0.8,1.4233333333333331,4.1883333333333335,8.723333333333334,0.6653374124512242,0.2261035217800817,0.1085590657686941,2.8,0.8172111907461483,7.300000000000002
191,2021-03-06,Boavista,Famalicao,3,1,0,H,0.9,1.4,1.0,1.4,0.5,1.3,0.2,0.8,2.3266666666666667,3.1316666666666664,3.2433333333333336,0.4064516329833127,0.3019725809711042,0.291575786045583,1.2,0.7381241956905208,0.916666666666667
192,2021-03-06,Gil Vicente,Porto,2,0,0,A,0.7,1.5,1.0,1.6,1.7,0.7,1.2,1.0,6.796666666666667,3.97,1.5216666666666667,0.1393029210770126,0.2384875365877656,0.6222095423352219,2.2,0.8043050976924775,5.275
193,2021-03-06,Portimonense,Tondela,3,1,0,H,1.1,1.2,1.0,1.0,1.3,1.4,1.4,1.8,1.8983333333333328,3.308333333333333,4.371666666666666,0.4979982624859077,0.2857531591795712,0.2162485783345211,2.4,0.7555235863471548,2.4733333333333336
194,2021-03-07,Maritimo,Moreirense,2,0,0,A,0.5,1.4,0.6,1.6,1.2,1.6,1.4,1.0,2.2550000000000003,3.061666666666666,3.4616666666666664,0.4187697170404729,0.3084351808142406,0.2727951021452865,2.0,0.7323371697410237,1.206666666666666
195,2021-03-07,Rio Ave,Farense,2,0,0,H,1.0,1.2,1.0,1.0,1.0,1.3,1.2,1.2,2.055,3.115,3.973333333333333,0.4593669149747233,0.3030494415001786,0.2375836435250981,2.2,0.7382958572151733,1.918333333333333
196,2021-03-08,Belenenses,Benfica,3,1,0,A,0.7,0.9,1.0,0.8,1.0,0.5,1.0,0.2,6.911666666666666,4.336666666666667,1.468333333333333,0.1369689460009919,0.2182975476810582,0.6447335063179498,2.0,0.825727171181005,5.443333333333333
197,2021-03-09,Sp Braga,Guimaraes,3,1,0,H,1.8,1.1,2.2,1.2,1.4,1.2,1.4,1.8,1.5816666666666668,4.036666666666666,5.625,0.5977250143924183,0.2342035667458319,0.1680714188617496,3.6,0.810022245638684,4.043333333333333
198,2021-03-12,Nacional,Maritimo,3,1,1,A,1.0,1.5,1.2,1.8,0.5,1.6,0.6,1.6,2.773333333333333,2.9683333333333337,2.766666666666666,0.3405163894661819,0.3181466996472356,0.3413369108865824,1.7999999999999998,0.7220227062094533,0.006666666666666821
199,2021-03-13,Farense,Belenenses,1,0,0,A,1.0,1.3,1.0,1.2,0.7,1.2,1.0,1.4,2.43,3.056666666666666,3.14,0.389276371379322,0.3094683475850881,0.3012552810355899,2.0,0.7299939713244737,0.71
200,2021-03-13,Benfica,Boavista,2,0,0,H,1.2,0.4,1.6,0.2,1.2,1.4,1.4,1.0,1.3283333333333334,5.1450000000000005,9.176666666666668,0.7127936118141163,0.1840286714013121,0.1031777167845714,3.0,0.8617951170868234,7.8483333333333345
201,2021-03-13,Santa Clara,Portimonense,2,0,0,H,1.3,1.0,1.2,1.0,1.2,1.2,1.4,0.6,2.56,2.95,3.0883333333333334,0.3708204810589075,0.3217967564443401,0.3073827624967523,2.5999999999999996,0.7144242444684296,0.5283333333333333
202,2021-03-13,Tondela,Sp Lisbon,1,0,0,A,1.2,1.7,1.2,2.0,1.6,0.3,1.6,0.4,7.878333333333333,4.381666666666667,1.4316666666666666,0.1204683942840978,0.2166048306507912,0.6629267750651109,2.8,0.8254170121706896,6.446666666666666
203,2021-03-14,Moreirense,Rio Ave,2,0,1,D,1.4,1.3,1.4,1.0,1.2,1.0,1.4,1.0,3.035,3.086666666666668,2.4766666666666666,0.3116528151636871,0.3064361643699104,0.3819110204664026,2.8,0.7332577976545507,0.5583333333333336
204,2021-03-14,Guimaraes,Gil Vicente,6,1,1,A,1.2,1.3,1.2,2.2,0.7,1.7,0.6,1.8,1.9966666666666668,3.25,3.9916666666666663,0.4729098906796171,0.2905364354021443,0.2365536739182385,1.7999999999999998,0.75135664520896,1.9949999999999994
205,2021-03-14,Porto,Pacos Ferreira,2,0,0,H,1.6,0.7,1.6,1.0,1.5,0.9,0.8,1.4,1.428333333333333,4.496666666666666,7.614999999999999,0.664358643105051,0.2110286720315154,0.1246126848634337,2.4000000000000004,0.8314364497387781,6.1866666666666665
206,2021-03-15,Famalicao,Sp Braga,4,1,1,D,0.5,1.5,0.2,1.0,2.1,0.9,2.4,1.0,5.09,4.031666666666666,1.63,0.1856939676080946,0.2344395936647875,0.5798664387271176,2.6,0.809960586739306,3.46
207,2021-03-19,Gil Vicente,Nacional,2,0,0,H,1.0,1.6,1.2,1.8,1.1,1.6,1.2,2.2,2.045,3.1916666666666664,3.905,0.4620178262458463,0.2960291763987746,0.2419529973553791,2.4,0.7450795012350162,1.8599999999999999
208,2021-03-20,Sp Lisbon,Guimaraes,1,0,0,H,1.5,0.3,1.4,0.2,1.1,1.6,1.4,2.4,1.5133333333333334,3.92,7.151666666666666,0.6259153589283636,0.2416373919672424,0.1324472491043939,2.8,0.8006204975684174,5.638333333333333
209,2021-03-20,Portimonense,Porto,3,1,1,A,1.2,1.1,1.4,1.0,1.4,0.6,1.6,0.6,7.873333333333334,4.303333333333334,1.4333333333333331,0.1201545756701323,0.219833545881373,0.6600118784484945,3.0,0.8246854262253117,6.440000000000001
210,2021-03-20,Pacos Ferreira,Moreirense,3,1,0,H,1.3,1.1,0.8,1.8,1.3,1.2,1.2,1.0,1.885,3.3683333333333336,4.373333333333334,0.5023496677291616,0.2811269046025144,0.2165234276683238,2.0,0.7591625153652067,2.488333333333334
211,2021-03-20,Santa Clara,Tondela,2,0,1,D,1.4,0.9,1.2,0.8,1.2,1.6,1.0,1.8,1.7966666666666669,3.2550000000000003,5.141666666666667,0.525927138943899,0.2902967003489621,0.1837761607071387,2.2,0.7510757360259559,3.3449999999999998
212,2021-03-21,Rio Ave,Belenenses,0,0,0,D,1.0,1.1,1.2,1.0,0.8,1.0,1.0,1.2,2.0083333333333333,3.161666666666666,4.066666666666666,0.4696895359757437,0.2983531317083664,0.2319573323158898,2.2,0.7438269505475819,2.058333333333333
213,2021-03-21,Boavista,Farense,1,0,0,A,1.1,1.5,1.4,1.2,0.7,1.3,0.4,1.0,2.1950000000000003,3.1966666666666668,3.4333333333333336,0.4299275764610332,0.2952109583937334,0.2748614651452333,1.7999999999999998,0.7468430015259746,1.2383333333333333
214,2021-03-21,Maritimo,Famalicao,4,1,0,A,0.6,1.5,0.8,1.4,0.6,1.3,0.6,1.0,2.6983333333333337,3.0816666666666666,2.745,0.3498206328148269,0.3063058975268821,0.3438734696582908,1.4,0.734897860223147,0.04666666666666641
215,2021-03-21,Sp Braga,Benfica,2,0,0,A,2.1,1.0,2.4,1.0,1.2,0.4,1.6,0.2,2.948333333333333,3.68,2.2516666666666665,0.3214836619811509,0.2575654882448623,0.4209508497739866,4.0,0.7832901449798091,0.6966666666666663
216,2021-04-02,Nacional,Portimonense,6,1,1,A,1.0,1.5,0.8,2.0,1.2,1.3,0.8,1.2,2.873333333333333,3.161666666666666,2.545,0.3291840228553376,0.2991635505548772,0.3716524265897852,1.6,0.7409551506753154,0.32833333333333314
217,2021-04-03,Porto,Santa Clara,3,1,1,H,1.5,0.6,1.6,0.4,1.4,0.8,1.4,0.8,1.2783333333333335,5.368333333333333,11.623333333333337,0.7417821306530279,0.1766367259270017,0.0815811434199702,3.0,0.8683024188558058,10.345000000000002
218,2021-04-03,Rio Ave,Gil Vicente,2,0,0,A,0.9,1.0,0.6,0.8,1.2,1.5,1.4,1.0,2.08,3.2183333333333333,3.758333333333333,0.45460040697255,0.2938069952883182,0.2515925977391319,2.0,0.7468446187958383,1.6783333333333328
219,2021-04-04,Belenenses,Boavista,2,0,0,A,0.8,0.9,1.0,1.2,1.0,1.3,1.0,1.0,2.6933333333333334,2.928333333333333,2.896666666666667,0.3509321174323853,0.3227696652081586,0.3262982173594561,2.0,0.7165115245701785,0.2033333333333336
220,2021-04-04,Guimaraes,Tondela,3,1,1,A,1.0,1.7,1.0,2.2,1.0,1.6,0.8,1.8,1.6416666666666668,3.713333333333333,5.558333333333334,0.5755551828882174,0.2544532563486958,0.1699915607630867,1.8,0.7890471008150746,3.916666666666667
221,2021-04-04,Famalicao,Pacos Ferreira,2,0,0,H,0.8,1.2,1.4,1.0,1.4,1.1,1.4,1.4,2.7016666666666667,3.115,2.7266666666666666,0.349877890524046,0.3034521458210159,0.3466699636549381,2.8,0.7368900539827961,0.02499999999999991
222,2021-04-05,Farense,Sp Braga,3,1,1,A,0.8,1.2,0.2,0.6,2.1,1.0,2.2,1.4,5.325,3.73,1.6583333333333332,0.1773468102924082,0.2531827787686525,0.5694704109389391,2.4000000000000004,0.7908085026069314,3.666666666666667
